"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"11","ALEC.MARTINEZ","2009-2010","Regular","D","L.A",4,61,0,0,0,0,0,0,0,0,0,0,0,0,9,8.85,0,8,7.87,0,6,5.9,0,0.36,0.35,4.49,0,0,6,11,3,1,7,0,0,NA,1,0,-1,0,2,24.7
"12","ALES.HEMSKY","2009-2010","Regular","R","EDM",22,391.72,7,10,5,15,22,17,1.07,1.53,0.77,2.3,3.37,2.6,97,14.86,7.22,75,11.49,9.33,57,8.73,12.28,5.32,0.81,7.09,19,2.91,5,46,15,8,11,1,0,100,4,6,2,3,5,30.55
"13","ALES.KOTALIK","2009-2010","Regular","R","CGY/NYR",71,1005.01,11,3,13,16,27,14,0.66,0.18,0.78,0.96,1.61,0.84,312,18.63,3.53,243,14.51,4.53,172,10.27,6.4,14.69,0.88,6.04,48,2.87,117,94,24,22,23,5,5,50,26,8,-18,4,13,34.15
"14","ALEX.BOLDUC","2009-2010","Regular","C","VAN",15,149.37,0,0,0,0,0,0,0,0,0,0,0,0,19,7.63,0,19,7.63,0,14,5.62,0,0.92,0.37,4.87,4,1.61,20,13,3,7,13,47,40,54.02,5,2,-3,0,1,32.44
"15","ALEX.BURROWS","2009-2010","Regular","L","VAN",82,1461.84,35,20,12,32,67,55,1.44,0.82,0.49,1.31,2.75,2.26,325,13.34,10.77,271,11.12,12.92,209,8.58,16.75,24.48,1,9.03,109,4.47,97,117,23,68,54,14,20,41.18,45,34,-11,11,17,25.95
"16","ALEX.EDLER","2009-2010","Regular","D","VAN",76,1713.12,5,19,18,37,42,24,0.18,0.67,0.63,1.3,1.47,0.84,359,12.57,1.39,244,8.55,2.05,161,5.64,3.11,6.92,0.24,2.84,6,0.21,84,190,52,14,115,0,2,0,20,10,-10,5,8,51.54
"17","ALEXEI.PONIKAROVSKY","2009-2010","Regular","L","PIT/TOR",77,1263.35,21,19,10,29,50,40,1,0.9,0.47,1.38,2.37,1.9,323,15.34,6.5,270,12.82,7.78,184,8.74,11.41,21.4,1.02,7.93,79,3.75,146,87,31,18,43,12,26,31.58,23,14,-9,14,17,29.13
"18","ALEX.FROLOV","2009-2010","Regular","L","L.A",81,1490.66,19,20,12,32,51,39,0.76,0.81,0.48,1.29,2.05,1.57,302,12.16,6.29,245,9.86,7.76,182,7.33,10.44,19.27,0.78,7.87,75,3.02,58,88,40,27,14,7,5,58.33,11,18,7,13,8,25.9
"19","ALEX.GIROUX","2009-2010","Regular","L","WSH",9,93.34,1,0,2,2,3,1,0.64,0,1.29,1.29,1.93,0.64,27,17.36,3.7,22,14.14,4.55,17,10.93,5.88,1.67,1.07,7.59,6,3.86,14,7,0,4,1,0,0,NA,2,3,1,0,0,23.84
"20","ALEX.GOLIGOSKI","2009-2010","Regular","D","PIT",68,1452.74,8,13,15,28,36,21,0.33,0.54,0.62,1.16,1.49,0.87,231,9.54,3.46,140,5.78,5.71,96,3.96,8.33,6.02,0.25,4.3,10,0.41,48,84,48,12,93,0,0,NA,11,11,0,3,3,44.34
"21","ALEX.KOVALEV","2009-2010","Regular","R","OTT",77,1386.22,18,20,11,31,49,38,0.78,0.87,0.48,1.34,2.12,1.64,329,14.24,5.47,236,10.21,7.63,165,7.14,10.91,18.37,0.8,7.78,71,3.07,34,110,71,34,19,1,2,33.33,25,25,0,16,11,27.5
"22","ALEX.OVECHKIN","2009-2010","Regular","L","WSH",72,1555.46,50,37,22,59,109,87,1.93,1.43,0.85,2.28,4.2,3.36,822,31.71,6.08,540,20.83,9.26,368,14.2,13.59,34.31,1.32,6.35,110,4.24,185,119,76,66,20,10,12,45.45,26,29,3,14,39,35.79
"23","ALEX.PICARD","2009-2010","Regular","D/L","CAR/CBJ/OTT",63,1057.29,4,3,8,11,15,7,0.23,0.17,0.45,0.62,0.85,0.4,159,9.02,2.52,116,6.58,3.45,83,4.71,4.82,5.72,0.32,4.93,16,0.91,88,103,34,19,79,0,0,NA,14,4,-10,11,7,44.17
"24","ALEX.PIETRANGELO","2009-2010","Regular","D","STL",9,149.13,1,0,1,1,2,1,0.4,0,0.4,0.4,0.8,0.4,25,10.06,4,10,4.02,10,7,2.82,14.29,0.33,0.13,3.3,0,0,4,14,1,3,7,0,0,NA,2,1,-1,0,0,45.37
"25","ALEX.PLANTE","2009-2010","Regular","D","EDM",4,54.41,0,0,1,1,1,0,0,0,1.1,1.1,1.1,0,8,8.82,0,7,7.72,0,4,4.41,0,0.16,0.17,2.22,0,0,7,6,2,1,2,0,0,NA,1,1,0,0,2,51.66
"26","ALEX.SEMIN","2009-2010","Regular","L","WSH",73,1387.81,40,26,18,44,84,66,1.73,1.12,0.78,1.9,3.63,2.85,539,23.3,7.42,386,16.69,10.36,278,12.02,14.39,26.62,1.15,6.9,98,4.24,30,77,58,61,21,6,10,37.5,34,30,-4,10,25,32.25
"27","ALEX.STEEN","2009-2010","Regular","C","STL",68,1100.78,24,12,11,23,47,36,1.31,0.65,0.6,1.25,2.56,1.96,336,18.31,7.14,249,13.57,9.64,189,10.3,12.7,13.79,0.75,5.54,38,2.07,45,132,20,24,39,30,43,41.1,15,16,1,11,13,35.55
"28","ALEX.SULZER","2009-2010","Regular","D","NSH",20,266.93,0,2,0,2,2,2,0,0.45,0,0.45,0.45,0.45,37,8.32,0,22,4.95,0,15,3.37,0,0.41,0.09,1.85,0,0,11,15,11,4,18,0,0,NA,2,4,2,0,3,55.46
"29","ALEX.TANGUAY","2009-2010","Regular","L","T.B",80,1258.61,10,14,13,27,37,24,0.48,0.67,0.62,1.29,1.76,1.14,175,8.34,5.71,135,6.44,7.41,91,4.34,10.99,10.73,0.51,7.95,45,2.15,42,101,35,34,30,11,14,44,16,7,-9,7,9,26.77
"30","ANDERS.ERIKSSON","2009-2010","Regular","D","ARI/NYR",20,304.69,0,1,4,5,5,1,0,0.2,0.79,0.98,0.98,0.2,24,4.73,0,14,2.76,0,6,1.18,0,0.44,0.09,3.12,1,0.2,19,23,6,3,24,0,0,NA,1,2,1,0,2,50.08
"31","ANDREAS.LILJA","2009-2010","Regular","D","DET",20,282.58,1,1,0,1,2,2,0.21,0.21,0,0.21,0.42,0.42,31,6.58,3.23,27,5.73,3.7,19,4.03,5.26,0.73,0.15,2.69,1,0.21,38,27,14,1,21,0,0,NA,2,1,-1,1,1,52.71
"32","ANDREAS.NODL","2009-2010","Regular","R","PHI",10,89.23,0,0,1,1,1,0,0,0,0.67,0.67,0.67,0,11,7.4,0,3,2.02,0,2,1.34,0,0.37,0.25,12.38,2,1.34,8,4,0,3,1,0,0,NA,0,2,2,2,1,23.21
"33","ANDREAS.THURESSON","2009-2010","Regular","R","NSH",22,219.61,1,0,2,2,3,1,0.27,0,0.55,0.55,0.82,0.27,49,13.39,2.04,42,11.47,2.38,30,8.2,3.33,2.01,0.55,4.79,5,1.37,42,16,5,6,6,3,7,30,2,3,1,2,4,37.53
"34","ANDREI.KOSTITSYN","2009-2010","Regular","L","MTL",59,940.9,15,13,5,18,33,28,0.96,0.83,0.32,1.15,2.1,1.79,257,16.39,5.84,201,12.82,7.46,136,8.67,11.03,13.79,0.88,6.86,44,2.81,102,75,42,25,17,1,5,16.67,16,12,-4,6,14,29.47
"35","ANDREI.MARKOV","2009-2010","Regular","D","MTL",45,1061.58,6,15,13,28,34,21,0.34,0.85,0.73,1.58,1.92,1.19,186,10.51,3.23,131,7.4,4.58,85,4.8,7.06,6.16,0.35,4.7,19,1.07,47,44,33,34,61,0,0,NA,16,9,-7,5,6,42.79
"36","ANDREJ.MESZAROS","2009-2010","Regular","D","T.B",81,1630.24,6,8,3,11,17,14,0.22,0.29,0.11,0.4,0.63,0.52,279,10.27,2.15,200,7.36,3,145,5.34,4.14,6.26,0.23,3.13,7,0.26,112,78,35,26,108,0,0,NA,25,5,-20,4,7,51.65
"37","ANDREJ.SEKERA","2009-2010","Regular","D","BUF",49,853.66,4,3,4,7,11,7,0.28,0.21,0.28,0.49,0.77,0.49,117,8.22,3.42,74,5.2,5.41,59,4.15,6.78,2.57,0.18,3.47,5,0.35,43,83,25,12,47,0,1,0,3,8,5,1,5,42.74
"38","ANDREW.ALBERTS","2009-2010","Regular","D","CAR/VAN",75,1154.96,3,5,4,9,12,8,0.16,0.26,0.21,0.47,0.62,0.42,129,6.7,2.33,76,3.95,3.95,48,2.49,6.25,1.91,0.1,2.51,3,0.16,216,103,39,19,88,0,1,0,30,8,-22,1,3,54.06
"39","ANDREW.BRUNETTE","2009-2010","Regular","L","MIN",82,1392.36,25,22,14,36,61,47,1.08,0.95,0.6,1.55,2.63,2.03,192,8.27,13.02,170,7.33,14.71,129,5.56,19.38,19.88,0.86,11.69,81,3.49,32,86,29,15,20,5,5,50,6,16,10,21,7,21.05
"40","ANDREW.COGLIANO","2009-2010","Regular","C","EDM",82,1162.51,10,10,8,18,28,20,0.52,0.52,0.41,0.93,1.45,1.03,239,12.34,4.18,186,9.6,5.38,139,7.17,7.19,15.08,0.78,8.11,48,2.48,80,65,52,32,28,163,216,43.01,14,20,6,15,13,26.76
"41","ANDREW.EBBETT","2009-2010","Regular","C","ANA/CHI/MIN",61,774.38,9,4,2,6,15,13,0.7,0.31,0.15,0.46,1.16,1.01,133,10.31,6.77,105,8.14,8.57,72,5.58,12.5,6.95,0.54,6.62,20,1.55,43,76,19,17,30,274,279,49.55,4,8,4,5,4,28.44
"42","ANDREW.FERENCE","2009-2010","Regular","D","BOS",51,1000.93,0,3,5,8,8,3,0,0.18,0.3,0.48,0.48,0.18,146,8.75,0,95,5.69,0,60,3.6,0,2.44,0.15,2.57,5,0.3,58,88,18,4,66,0,0,NA,7,12,5,4,4,53.58
"43","ANDREW.LADD","2009-2010","Regular","L","CHI",82,1123.48,17,9,12,21,38,26,0.91,0.48,0.64,1.12,2.03,1.39,252,13.46,6.75,202,10.79,8.42,148,7.9,11.49,15.09,0.81,7.47,64,3.42,104,124,22,35,33,5,7,41.67,16,14,-2,10,11,27.31
"44","ANDREW.MACDONALD","2009-2010","Regular","D","NYI",45,894.57,1,3,3,6,7,4,0.07,0.2,0.2,0.4,0.47,0.27,99,6.64,1.01,70,4.69,1.43,43,2.88,2.33,2.45,0.16,3.5,2,0.13,36,68,20,39,93,0,1,0,10,4,-6,2,1,47.65
"45","ANDREW.MURRAY","2009-2010","Regular","C","CBJ",45,464.92,5,2,0,2,7,7,0.65,0.26,0,0.26,0.9,0.9,101,13.03,4.95,91,11.74,5.49,73,9.42,6.85,6.5,0.84,7.14,25,3.23,71,57,3,3,11,49,65,42.98,3,6,3,9,7,28.51
"46","ANDREW.PETERS","2009-2010","Regular","L","N.J",29,150.71,0,0,0,0,0,0,0,0,0,0,0,0,22,8.76,0,18,7.17,0,15,5.97,0,0.95,0.38,5.29,4,1.59,29,11,5,0,3,2,2,50,18,9,-9,1,1,36.72
"47","ANDY.GREENE","2009-2010","Regular","D","N.J",78,1827.69,6,14,17,31,37,20,0.2,0.46,0.56,1.02,1.21,0.66,208,6.83,2.88,141,4.63,4.26,86,2.82,6.98,4.94,0.16,3.5,8,0.26,55,108,59,34,155,0,0,NA,7,10,3,2,6,49.06
"48","ANDY.MCDONALD","2009-2010","Regular","C","STL",79,1428.42,24,18,15,33,57,42,1.01,0.76,0.63,1.39,2.39,1.76,315,13.23,7.62,255,10.71,9.41,191,8.02,12.57,21.15,0.89,8.29,83,3.49,46,87,34,30,28,241,206,53.91,9,17,8,13,14,25.95
"49","ANDY.SUTTON","2009-2010","Regular","D","NYI/OTT",71,1439.35,5,3,5,8,13,8,0.21,0.13,0.21,0.33,0.54,0.33,154,6.42,3.25,111,4.63,4.5,77,3.21,6.49,4.12,0.17,3.71,10,0.42,196,83,64,24,203,0,0,NA,37,6,-31,4,8,47.11
"50","ANSSI.SALMELA","2009-2010","Regular","D","ATL/N.J",38,511.69,2,2,4,6,8,4,0.23,0.23,0.47,0.7,0.94,0.47,76,8.91,2.63,57,6.68,3.51,41,4.81,4.88,1.67,0.2,2.92,3,0.35,48,50,16,9,30,0,0,NA,10,2,-8,0,0,51.53
"51","ANTOINE.VERMETTE","2009-2010","Regular","C","CBJ",81,1632.2,26,21,16,37,63,47,0.96,0.77,0.59,1.36,2.32,1.73,250,9.19,10.4,202,7.43,12.87,154,5.66,16.88,18.81,0.69,9.31,84,3.09,91,93,28,33,40,844,715,54.14,15,15,0,16,9,25.6
"52","ANTON.STRALMAN","2009-2010","Regular","D","CBJ",73,1490.51,6,7,21,28,34,13,0.24,0.28,0.85,1.13,1.37,0.52,231,9.3,2.6,157,6.32,3.82,121,4.87,4.96,6.17,0.25,3.93,14,0.56,63,122,21,16,55,0,0,NA,17,9,-8,3,3,46.46
"53","ANTON.VOLCHENKOV","2009-2010","Regular","D","OTT",64,1317.51,4,3,7,10,14,7,0.18,0.14,0.32,0.46,0.64,0.32,162,7.38,2.47,103,4.69,3.88,69,3.14,5.8,3.6,0.16,3.5,9,0.41,153,110,41,17,172,0,0,NA,18,10,-8,2,14,49.95
"54","ANTTI.MIETTINEN","2009-2010","Regular","R","MIN",79,1413.85,20,20,2,22,42,40,0.85,0.85,0.08,0.93,1.78,1.7,342,14.51,5.85,249,10.57,8.03,175,7.43,11.43,18.05,0.77,7.25,72,3.06,87,67,25,19,30,35,47,42.68,20,9,-11,9,10,31.26
"55","ANZE.KOPITAR","2009-2010","Regular","C","L.A",82,1775.77,34,22,25,47,81,56,1.15,0.74,0.84,1.59,2.74,1.89,453,15.31,7.51,369,12.47,9.21,259,8.75,13.13,24.96,0.84,6.76,84,2.84,80,174,46,36,51,602,609,49.71,8,18,10,19,21,31.47
"56","ARRON.ASHAM","2009-2010","Regular","R","PHI",72,724.43,10,10,4,14,24,20,0.83,0.83,0.33,1.16,1.99,1.66,155,12.84,6.45,121,10.02,8.26,91,7.54,10.99,10.47,0.87,8.66,42,3.48,92,38,9,22,16,2,11,15.38,34,28,-6,6,6,26.45
"57","ARTEM.ANISIMOV","2009-2010","Regular","C","NYR",82,1055.66,12,7,9,16,28,19,0.68,0.4,0.51,0.91,1.59,1.08,240,13.64,5,173,9.83,6.94,124,7.05,9.68,13.28,0.75,7.67,51,2.9,45,127,9,28,41,310,380,44.93,16,12,-4,6,11,23.67
"58","BARRET.JACKMAN","2009-2010","Regular","D","STL",66,1487.9,2,7,8,15,17,9,0.08,0.28,0.32,0.6,0.69,0.36,163,6.57,1.23,104,4.19,1.92,73,2.94,2.74,2.03,0.08,1.95,1,0.04,70,93,57,32,106,0,1,0,30,12,-18,0,3,53.18
"59","BEN.EAGER","2009-2010","Regular","L","CHI",60,499.9,7,4,5,9,16,11,0.84,0.48,0.6,1.08,1.92,1.32,113,13.56,6.19,89,10.68,7.87,68,8.16,10.29,6.59,0.79,7.41,22,2.64,51,49,11,12,6,0,1,0,30,10,-20,6,6,28.09
"60","BEN.GUITE","2009-2010","Regular","R","NSH",6,50.94,0,0,0,0,0,0,0,0,0,0,0,0,9,10.6,0,8,9.42,0,5,5.89,0,0.53,0.62,6.57,2,2.36,14,6,1,1,4,15,19,44.12,2,2,0,0,1,22.28
"61","BEN.LOVEJOY","2009-2010","Regular","D","PIT",12,199.44,0,1,2,3,3,1,0,0.3,0.6,0.9,0.9,0.3,28,8.42,0,19,5.72,0,14,4.21,0,0.58,0.17,3.05,1,0.3,14,16,7,2,14,0,0,NA,1,0,-1,0,1,50.75
"62","BEN.MAXWELL","2009-2010","Regular","C","MTL",13,114.14,0,0,0,0,0,0,0,0,0,0,0,0,13,6.83,0,11,5.78,0,6,3.15,0,0.46,0.24,4.18,1,0.53,4,14,0,1,1,8,8,50,3,0,-3,0,1,34.43
"63","BENN.FERRIERO","2009-2010","Regular","C/R","S.J",24,266.82,2,1,2,3,5,3,0.45,0.22,0.45,0.67,1.12,0.67,66,14.84,3.03,55,12.37,3.64,42,9.44,4.76,4.11,0.92,7.48,12,2.7,17,31,8,11,3,3,1,75,4,5,1,6,2,31.14
"64","BENOIT.POULIOT","2009-2010","Regular","L","MIN/MTL",53,821.41,17,8,3,11,28,25,1.24,0.58,0.22,0.8,2.05,1.83,180,13.15,9.44,150,10.96,11.33,111,8.11,15.32,12.46,0.91,8.31,50,3.65,61,44,20,21,19,5,6,45.45,19,8,-11,9,11,28.26
"65","BILL.GUERIN","2009-2010","Regular","R","PIT",77,1340.24,21,12,12,24,45,33,0.94,0.54,0.54,1.07,2.01,1.48,373,16.7,5.63,307,13.74,6.84,224,10.03,9.38,27.03,1.21,8.81,103,4.61,77,50,38,9,13,14,14,50,29,10,-19,21,15,28.59
"66","B.J..CROMBEEN","2009-2010","Regular","R","STL",79,1032.19,7,5,3,8,15,12,0.41,0.29,0.17,0.47,0.87,0.7,199,11.57,3.52,162,9.42,4.32,120,6.98,5.83,8.9,0.52,5.49,24,1.4,82,122,16,31,31,18,33,35.29,43,20,-23,9,12,32.43
"67","BLAIR.BETTS","2009-2010","Regular","C","PHI",63,793.2,8,5,5,10,18,13,0.61,0.38,0.38,0.76,1.36,0.98,117,8.85,6.84,85,6.43,9.41,63,4.77,12.7,6.65,0.5,7.82,19,1.44,95,57,13,20,63,434,420,50.82,6,2,-4,6,12,29.83
"68","BLAIR.JONES","2009-2010","Regular","C","T.B",14,179.11,0,0,0,0,0,0,0,0,0,0,0,0,37,12.39,0,35,11.72,0,26,8.71,0,1.44,0.48,4.1,3,1,22,26,1,9,11,15,13,53.57,2,5,3,1,2,38.44
"69","BLAKE.COMEAU","2009-2010","Regular","L","NYI",60,921.51,17,13,5,18,35,30,1.11,0.85,0.33,1.17,2.28,1.95,214,13.93,7.94,164,10.68,10.37,134,8.72,12.69,12.55,0.82,7.65,45,2.93,108,82,27,39,30,10,11,47.62,17,8,-9,8,18,29.83
"70","BLAKE.WHEELER","2009-2010","Regular","R","BOS",82,1289.62,18,14,6,20,38,32,0.84,0.65,0.28,0.93,1.77,1.49,286,13.31,6.29,222,10.33,8.11,159,7.4,11.32,18.87,0.88,8.5,84,3.91,70,83,24,19,33,13,14,48.15,25,13,-12,10,9,25.73
"71","BOBBY.RYAN","2009-2010","Regular","R","ANA",81,1492,35,18,11,29,64,53,1.41,0.72,0.44,1.17,2.57,2.13,465,18.7,7.53,364,14.64,9.62,258,10.38,13.57,30.94,1.24,8.5,113,4.54,127,143,29,41,17,41,52,44.09,22,26,4,20,22,25.75
"72","BOBBY.SANGUINETTI","2009-2010","Regular","D","NYR",5,57.68,0,0,0,0,0,0,0,0,0,0,0,0,13,13.52,0,10,10.4,0,5,5.2,0,0.25,0.26,2.46,0,0,3,6,1,1,2,0,0,NA,2,1,-1,0,0,50.19
"73","BORIS.VALABIK","2009-2010","Regular","D","ATL",23,303.62,0,0,2,2,2,0,0,0,0.4,0.4,0.4,0,44,8.7,0,27,5.34,0,22,4.35,0,0.62,0.12,2.3,1,0.2,15,19,4,5,20,0,0,NA,11,4,-7,0,0,53.23
"74","BOYD.GORDON","2009-2010","Regular","C","WSH",36,370.03,4,3,3,6,10,7,0.65,0.49,0.49,0.97,1.62,1.14,62,10.05,6.45,49,7.95,8.16,40,6.49,10,3.2,0.52,6.52,11,1.78,18,47,3,11,20,125,80,60.98,6,2,-4,2,2,24.76
"75","BRAD.BOYES","2009-2010","Regular","R","STL",82,1374.09,14,14,14,28,42,28,0.61,0.61,0.61,1.22,1.83,1.22,374,16.33,3.74,290,12.66,4.83,197,8.6,7.11,21.7,0.95,7.48,69,3.01,76,82,31,46,18,138,173,44.37,13,12,-1,13,19,28.25
"76","BRAD.LUKOWICH","2009-2010","Regular","D","VAN",13,145.49,1,0,1,1,2,1,0.41,0,0.41,0.41,0.82,0.41,9,3.71,11.11,4,1.65,25,1,0.41,100,0.19,0.08,4.65,1,0.41,12,7,4,2,25,0,0,NA,2,0,-2,0,0,46.5
"77","BRAD.MARCHAND","2009-2010","Regular","C","BOS",20,239.32,0,1,0,1,1,1,0,0.25,0,0.25,0.25,0.25,49,12.28,0,42,10.53,0,32,8.02,0,2.56,0.64,6.09,10,2.51,20,18,6,8,4,3,8,27.27,6,5,-1,1,3,32.98
"78","BRAD.MAY","2009-2010","Regular","L","DET",40,279.04,0,1,0,1,1,1,0,0.22,0,0.22,0.22,0.22,43,9.25,0,34,7.31,0,26,5.59,0,2.63,0.57,7.74,11,2.37,58,33,7,3,4,0,1,0,17,12,-5,1,3,26.9
"79","BRAD.RICHARDS","2009-2010","Regular","C","DAL",79,1647.44,23,42,24,66,89,65,0.84,1.53,0.87,2.4,3.24,2.37,568,20.69,4.05,423,15.41,5.44,283,10.31,8.13,21.8,0.79,5.15,69,2.51,16,62,72,54,20,580,547,51.46,7,9,2,10,24,41.57
"80","BRAD.RICHARDSON","2009-2010","Regular","R","L.A",81,1039.2,11,9,7,16,27,20,0.64,0.52,0.4,0.92,1.56,1.15,250,14.43,4.4,200,11.55,5.5,148,8.55,7.43,12.92,0.75,6.46,45,2.6,125,154,35,31,17,188,203,48.08,12,20,8,6,13,30.32
"81","BRAD.STAUBITZ","2009-2010","Regular","R","S.J",46,284.56,3,1,2,3,6,4,0.63,0.21,0.42,0.63,1.27,0.84,42,8.86,7.14,33,6.96,9.09,24,5.06,12.5,2.5,0.53,7.59,9,1.9,65,58,8,3,2,0,4,0,29,8,-21,4,3,26.55
"82","BRAD.STUART","2009-2010","Regular","D","DET",82,1885.04,4,7,9,16,20,11,0.13,0.22,0.29,0.51,0.64,0.35,323,10.28,1.24,236,7.51,1.69,153,4.87,2.61,8,0.25,3.39,12,0.38,206,180,57,30,133,1,1,50,10,16,6,2,11,46.71
"83","BRAD.WINCHESTER","2009-2010","Regular","L","STL",64,580.82,3,4,1,5,8,7,0.31,0.41,0.1,0.52,0.83,0.72,109,11.26,2.75,89,9.19,3.37,69,7.13,4.35,7.55,0.78,8.48,36,3.72,143,52,11,7,12,3,9,25,32,12,-20,1,9,23.9
"84","BRANDON.BOCHENSKI","2009-2010","Regular","R","T.B",28,342.3,4,5,4,9,13,9,0.7,0.88,0.7,1.58,2.28,1.58,72,12.62,5.56,61,10.69,6.56,43,7.54,9.3,5.6,0.98,9.18,20,3.51,18,30,9,12,10,2,3,40,1,4,3,4,6,27.67
"85","BRANDON.DUBINSKY","2009-2010","Regular","C","NYR",69,1345.86,20,18,6,24,44,38,0.89,0.8,0.27,1.07,1.96,1.69,291,12.97,6.87,220,9.81,9.09,165,7.36,12.12,19.37,0.86,8.8,85,3.79,129,111,18,37,36,347,328,51.41,20,20,0,12,16,25.73
"86","BRANDON.PRUST","2009-2010","Regular","C/R","CGY/NYR",69,524.44,5,6,3,9,14,11,0.57,0.69,0.34,1.03,1.6,1.26,76,8.69,6.58,62,7.09,8.06,44,5.03,11.36,5.32,0.61,8.58,21,2.4,71,50,12,11,15,13,18,41.94,37,21,-16,4,3,24.71
"87","BRANDON.SEGAL","2009-2010","Regular","R","DAL/L.A",44,384.77,6,2,4,6,12,8,0.94,0.31,0.62,0.94,1.87,1.25,97,15.13,6.19,78,12.16,7.69,55,8.58,10.91,4.14,0.65,5.31,12,1.87,94,55,10,6,6,0,3,0,11,3,-8,3,3,31.48
"88","BRANDON.SUTTER","2009-2010","Regular","C","CAR",72,1189.35,21,18,1,19,40,39,1.06,0.91,0.05,0.96,2.02,1.97,261,13.17,8.05,219,11.05,9.59,168,8.48,12.5,19.64,0.99,8.97,81,4.09,55,105,22,61,45,489,508,49.05,1,15,14,13,19,26.57
"89","BRANDON.YIP","2009-2010","Regular","R","COL",32,469.92,11,7,1,8,19,18,1.4,0.89,0.13,1.02,2.43,2.3,111,14.17,9.91,89,11.36,12.36,65,8.3,16.92,6.94,0.89,7.8,30,3.83,43,42,17,11,8,0,1,0,11,5,-6,5,1,27.23
"90","BRAYDON.COBURN","2009-2010","Regular","D","PHI",81,1707.23,5,9,5,14,19,14,0.18,0.32,0.18,0.49,0.67,0.49,290,10.19,1.72,190,6.68,2.63,122,4.29,4.1,6.29,0.22,3.31,6,0.21,118,109,45,22,109,0,0,NA,27,8,-19,9,8,50.16
