"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"91","BRENDAN.WITT","2007-2008","Regular","D","NYI",59,1270.36,2,3,2,5,7,5,0.09,0.14,0.09,0.24,0.33,0.24,118,5.57,1.69,78,3.68,2.56,58,2.74,3.45,2.72,0.13,3.49,7,0.33,135,74,28,15,133,0,0,NA,22,7,-15,4,2,52.24
"92","BRENDEN.MORROW","2007-2008","Regular","L","DAL",82,1623.98,32,26,16,42,74,58,1.18,0.96,0.59,1.55,2.73,2.14,364,13.45,8.79,291,10.75,11,206,7.61,15.53,29.37,1.09,10.09,121,4.47,259,106,70,56,29,16,25,39.02,NA,40,NA,19,8,26.52
"93","BRENT.BURNS","2007-2008","Regular","D","MIN",81,1865.96,15,12,16,28,43,27,0.48,0.39,0.51,0.9,1.38,0.87,341,10.96,4.4,231,7.43,6.49,158,5.08,9.49,9.95,0.32,4.31,24,0.77,98,71,64,60,70,1,0,100,27,8,-19,6,11,48.44
"94","BRENT.SEABROOK","2007-2008","Regular","D","CHI",81,1730.97,9,8,15,23,32,17,0.31,0.28,0.52,0.8,1.11,0.59,247,8.56,3.64,186,6.45,4.84,151,5.23,5.96,5.8,0.2,3.12,10,0.35,162,94,41,21,105,0,1,0,31,10,-21,3,3,50.46
"95","BRENT.SOPEL","2007-2008","Regular","D","CHI",57,1150.73,1,7,12,19,20,8,0.05,0.36,0.63,0.99,1.04,0.42,106,5.53,0.94,73,3.81,1.37,53,2.76,1.89,1.96,0.1,2.68,3,0.16,35,57,31,13,119,0,0,NA,9,8,-1,1,5,51.44
"96","BRET.HEDICAN","2007-2008","Regular","D","CAR",66,1269.33,2,5,10,15,17,7,0.09,0.24,0.47,0.71,0.8,0.33,153,7.23,1.31,103,4.87,1.94,80,3.78,2.5,2.66,0.13,2.58,0,0,65,84,20,26,108,0,0,NA,NA,11,NA,1,1,50.73
"97","BRETT.CLARK","2007-2008","Regular","D","COL",57,1309.94,5,6,10,16,21,11,0.23,0.27,0.46,0.73,0.96,0.5,165,7.56,3.03,112,5.13,4.46,87,3.98,5.75,4.88,0.22,4.36,8,0.37,70,63,30,23,143,0,0,NA,15,8,-7,6,4,42.37
"98","BRETT.LEBDA","2007-2008","Regular","D","DET",78,1282.71,3,6,5,11,14,9,0.14,0.28,0.23,0.51,0.65,0.42,224,10.48,1.34,160,7.48,1.88,110,5.15,2.73,5.38,0.25,3.36,8,0.37,46,85,26,8,38,0,1,0,24,11,-13,0,6,44.89
"99","BRETT.MCLEAN","2007-2008","Regular","C","FLA",67,1086.51,14,13,10,23,37,27,0.77,0.72,0.55,1.27,2.04,1.49,215,11.87,6.51,174,9.61,8.05,140,7.73,10,12.75,0.7,7.33,43,2.37,22,52,22,25,30,295,328,47.35,17,8,-9,11,9,29.85
"100","BRETT.STERLING","2007-2008","Regular","L","ATL",13,160.81,1,0,2,2,3,1,0.37,0,0.75,0.75,1.12,0.37,31,11.57,3.23,23,8.58,4.35,14,5.22,7.14,2.33,0.87,10.15,10,3.73,6,12,2,4,1,2,1,66.67,7,3,-4,0,2,20.3
"101","BRIAN.BOYLE","2007-2008","Regular","C","L.A",8,108.59,4,1,0,1,5,5,2.21,0.55,0,0.55,2.76,2.76,22,12.16,18.18,20,11.05,20,19,10.5,21.05,2.21,1.22,11.05,9,4.97,10,9,0,1,2,37,43,46.25,2,1,-1,1,0,22.2
"102","BRIAN.CAMPBELL","2007-2008","Regular","D","BUF/S.J",83,2066.67,8,28,26,54,62,36,0.23,0.81,0.75,1.57,1.8,1.05,301,8.74,2.66,219,6.36,3.65,142,4.12,5.63,7.94,0.23,3.63,9,0.26,61,137,62,22,96,0,0,NA,10,13,3,6,3,49.07
"103","BRIAN.GIONTA","2007-2008","Regular","R","N.J",82,1492.77,22,22,9,31,53,44,0.88,0.88,0.36,1.25,2.13,1.77,432,17.36,5.09,364,14.63,6.04,257,10.33,8.56,28.34,1.14,7.78,111,4.46,52,65,37,37,14,30,25,54.55,21,19,-2,15,13,30.52
"104","BRIAN.LEE","2007-2008","Regular","D","OTT",6,100.65,0,0,1,1,1,0,0,0,0.6,0.6,0.6,0,13,7.75,0,9,5.37,0,6,3.58,0,0.17,0.1,1.87,0,0,3,6,4,1,7,0,0,NA,2,1,-1,0,0,48.3
"105","BRIAN.MCGRATTAN","2007-2008","Regular","R","OTT",38,109.08,0,1,2,3,3,1,0,0.55,1.1,1.65,1.65,0.55,15,8.25,0,15,8.25,0,11,6.05,0,0.45,0.25,3.02,1,0.55,18,12,2,4,2,0,0,NA,11,6,-5,0,1,35.61
"106","BRIAN.POTHIER","2007-2008","Regular","D","WSH",38,708.2,5,7,2,9,14,12,0.42,0.59,0.17,0.76,1.19,1.02,123,10.42,4.07,81,6.86,6.17,65,5.51,7.69,1.75,0.15,2.16,0,0,25,37,27,18,34,0,0,NA,NA,7,NA,0,4,53.75
"107","BRIAN.RAFALSKI","2007-2008","Regular","D","DET",73,1743.45,13,11,31,42,55,24,0.45,0.38,1.07,1.45,1.89,0.83,356,12.25,3.65,226,7.78,5.75,174,5.99,7.47,10.37,0.36,4.59,24,0.83,38,154,51,27,70,0,0,NA,17,8,-9,5,11,44.04
"108","BRIAN.ROLSTON","2007-2008","Regular","R","MIN",80,1603.26,31,14,13,27,58,45,1.16,0.52,0.49,1.01,2.17,1.68,505,18.9,6.14,395,14.78,7.85,283,10.59,10.95,19.75,0.74,5,48,1.8,58,40,41,24,24,66,98,40.24,23,16,-7,13,21,42.49
"109","BRIAN.SUTHERBY","2007-2008","Regular","C","ANA/WSH",50,429.21,1,1,0,1,2,2,0.14,0.14,0,0.14,0.28,0.28,78,10.9,1.28,64,8.95,1.56,49,6.85,2.04,4.16,0.58,6.5,15,2.1,67,48,8,8,17,127,149,46.01,15,11,-4,1,3,30.85
"110","BRIAN.WILLSIE","2007-2008","Regular","R","L.A",53,562.78,4,4,4,8,12,8,0.43,0.43,0.43,0.85,1.28,0.85,111,11.83,3.6,86,9.17,4.65,62,6.61,6.45,6.6,0.7,7.67,28,2.99,42,34,10,12,13,14,10,58.33,16,4,-12,4,9,29.61
"111","BROOKS.LAICH","2007-2008","Regular","L","WSH",82,1146.8,21,13,3,16,37,34,1.1,0.68,0.16,0.84,1.94,1.78,188,9.84,11.17,155,8.11,13.55,122,6.38,17.21,14.14,0.74,9.12,60,3.14,83,118,26,22,56,281,315,47.15,NA,21,NA,7,7,23.71
"112","BROOKS.ORPIK","2007-2008","Regular","D","PIT",78,1320.72,1,4,6,10,11,5,0.05,0.18,0.27,0.45,0.5,0.23,130,5.91,0.77,86,3.91,1.16,48,2.18,2.08,1.97,0.09,2.29,3,0.14,239,106,25,10,125,0,0,NA,23,9,-14,0,3,51.82
"113","BRUNO.GERVAIS","2007-2008","Regular","D","NYI",60,1193.75,0,8,5,13,13,8,0,0.4,0.25,0.65,0.65,0.4,140,7.04,0,84,4.22,0,59,2.97,0,3.26,0.16,3.88,5,0.25,35,47,29,37,72,0,0,NA,17,9,-8,2,7,46.51
"114","BRYAN.ALLEN","2007-2008","Regular","D","FLA",73,1547.39,2,4,10,14,16,6,0.08,0.16,0.39,0.54,0.62,0.23,163,6.32,1.23,102,3.96,1.96,67,2.6,2.99,2.25,0.09,2.2,2,0.08,112,146,25,27,119,0,0,NA,NA,12,NA,2,6,56.06
"115","BRYAN.BERARD","2007-2008","Regular","D","NYI",54,937.74,5,5,12,17,22,10,0.32,0.32,0.77,1.09,1.41,0.64,206,13.18,2.43,124,7.93,4.03,87,5.57,5.75,4.65,0.3,3.75,7,0.45,36,45,37,19,58,0,0,NA,18,6,-12,2,4,51.06
"116","BRYAN.LITTLE","2007-2008","Regular","C","ATL",48,746.18,6,9,1,10,16,15,0.48,0.72,0.08,0.8,1.29,1.21,120,9.65,5,95,7.64,6.32,76,6.11,7.89,8.23,0.66,8.66,31,2.49,15,24,12,26,8,228,277,45.15,8,12,4,4,3,24.7
"117","BRYAN.MCCABE","2007-2008","Regular","D","TOR",54,1392.04,5,8,10,18,23,13,0.22,0.34,0.43,0.78,0.99,0.56,238,10.26,2.1,152,6.55,3.29,107,4.61,4.67,5.51,0.24,3.63,8,0.34,109,54,52,8,96,0,0,NA,32,9,-23,1,9,50.37
"118","BRYAN.SMOLINSKI","2007-2008","Regular","C","MTL",64,838.61,8,8,9,17,25,16,0.57,0.57,0.64,1.22,1.79,1.14,169,12.09,4.73,129,9.23,6.2,89,6.37,8.99,8.2,0.59,6.36,29,2.07,45,52,19,30,36,382,355,51.83,9,4,-5,5,12,33.16
"119","BRYCE.SALVADOR","2007-2008","Regular","D","N.J/STL",64,1263,1,4,6,10,11,5,0.05,0.19,0.29,0.48,0.52,0.24,68,3.23,1.47,51,2.42,1.96,29,1.38,3.45,1.17,0.06,2.29,1,0.05,75,92,26,19,103,0,1,0,NA,12,NA,1,3,53.61
"120","BYRON.RITCHIE","2007-2008","Regular","C","VAN",71,873.14,3,7,1,8,11,10,0.21,0.48,0.07,0.55,0.76,0.69,105,7.22,2.86,90,6.18,3.33,73,5.02,4.11,4.88,0.34,5.43,13,0.89,89,39,21,18,34,262,251,51.07,16,20,4,2,5,31.18
"121","CAM.BARKER","2007-2008","Regular","D","CHI",45,765.78,6,5,7,12,18,11,0.47,0.39,0.55,0.94,1.41,0.86,94,7.37,6.38,60,4.7,10,41,3.21,14.63,2.12,0.17,3.54,4,0.31,45,49,8,5,33,0,0,NA,17,6,-11,2,3,51.84
"122","CAM.JANSSEN","2007-2008","Regular","R","STL",12,85.41,0,1,0,1,1,1,0,0.7,0,0.7,0.7,0.7,12,8.43,0,12,8.43,0,9,6.32,0,0.52,0.37,4.34,1,0.7,26,7,0,1,1,0,0,NA,6,0,-6,0,1,39.75
"123","CARLO.COLAIACOVO","2007-2008","Regular","D","TOR",28,486.93,2,2,2,4,6,4,0.25,0.25,0.25,0.49,0.74,0.49,56,6.9,3.57,38,4.68,5.26,30,3.7,6.67,1.41,0.17,3.72,6,0.74,57,36,25,7,37,0,0,NA,5,6,1,1,1,48.95
"124","CASEY.BORER","2007-2008","Regular","D","CAR",11,167.92,1,1,1,2,3,2,0.36,0.36,0.36,0.71,1.07,0.71,13,4.65,7.69,6,2.14,16.67,5,1.79,20,0.15,0.05,2.42,0,0,17,9,4,3,12,0,0,NA,2,0,-2,0,0,47.26
"125","CHAD.KILGER","2007-2008","Regular","L","TOR",53,615.56,10,5,2,7,17,15,0.97,0.49,0.19,0.68,1.66,1.46,132,12.87,7.58,113,11.01,8.85,74,7.21,13.51,6.54,0.64,5.79,26,2.53,NA,NA,15,9,22,34,36,48.57,8,9,1,1,2,34.44
"126","CHAD.LAROSE","2007-2008","Regular","C","CAR",58,811.99,11,10,2,12,23,21,0.81,0.74,0.15,0.89,1.7,1.55,189,13.97,5.82,150,11.08,7.33,117,8.65,9.4,12.37,0.91,8.25,47,3.47,73,84,14,24,15,6,13,31.58,NA,24,NA,10,10,29.54
"127","CHRIS.CAMPOLI","2007-2008","Regular","D","NYI",46,875.16,4,8,6,14,18,12,0.27,0.55,0.41,0.96,1.23,0.82,130,8.91,3.08,93,6.38,4.3,68,4.66,5.88,3.69,0.25,3.97,7,0.48,51,51,21,19,47,0,0,NA,7,7,0,4,2,49.87
"128","CHRIS.CHELIOS","2007-2008","Regular","D","DET",69,1161.58,3,4,5,9,12,7,0.15,0.21,0.26,0.46,0.62,0.36,157,8.11,1.91,106,5.48,2.83,60,3.1,5,2.72,0.14,2.56,4,0.21,56,66,44,15,46,0,0,NA,17,11,-6,3,2,53.18
"129","CHRIS.CLARK","2007-2008","Regular","R","WSH",18,301.59,5,3,1,4,9,8,0.99,0.6,0.2,0.8,1.79,1.59,59,11.74,8.47,48,9.55,10.42,29,5.77,17.24,4.34,0.86,9.04,15,2.98,24,19,7,4,7,6,7,46.15,14,1,-13,3,2,27.69
"130","CHRIS.CONNER","2007-2008","Regular","R","DAL",22,263.9,3,1,1,2,5,4,0.68,0.23,0.23,0.45,1.14,0.91,38,8.64,7.89,34,7.73,8.82,27,6.14,11.11,2.39,0.54,7.03,9,2.05,17,33,5,5,7,1,0,100,3,0,-3,2,0,26.72
"131","CHRIS.DRURY","2007-2008","Regular","C","NYR",82,1620.01,25,19,14,33,58,44,0.93,0.7,0.52,1.22,2.15,1.63,349,12.93,7.16,292,10.81,8.56,219,8.11,11.42,26.67,0.99,9.13,106,3.93,46,53,40,64,76,743,613,54.79,19,16,-3,19,18,27.49
"132","CHRIS.GRATTON","2007-2008","Regular","C","T.B",60,762.03,10,3,8,11,21,13,0.79,0.24,0.63,0.87,1.65,1.02,146,11.5,6.85,121,9.53,8.26,92,7.24,10.87,7.91,0.62,6.54,31,2.44,88,23,18,30,16,336,278,54.72,29,6,-23,7,9,34.31
"133","CHRIS.HIGGINS","2007-2008","Regular","L","MTL",82,1464.97,27,18,7,25,52,45,1.11,0.74,0.29,1.02,2.13,1.84,400,16.38,6.75,326,13.35,8.28,242,9.91,11.16,27.17,1.11,8.33,109,4.46,76,107,18,50,65,22,40,35.48,11,34,23,18,17,25.61
"134","CHRIS.KELLY","2007-2008","Regular","C","OTT",75,1241.97,11,12,7,19,30,23,0.53,0.58,0.34,0.92,1.45,1.11,214,10.34,5.14,168,8.12,6.55,124,5.99,8.87,11.7,0.57,6.96,41,1.98,64,96,35,50,35,86,76,53.09,14,10,-4,6,12,31.33
"135","CHRIS.KUNITZ","2007-2008","Regular","L","ANA",82,1381.32,21,21,8,29,50,42,0.91,0.91,0.35,1.26,2.17,1.82,315,13.68,6.67,262,11.38,8.02,196,8.51,10.71,20.97,0.91,8,70,3.04,159,80,32,32,19,16,33,32.65,24,19,-5,16,10,27.92
"136","CHRIS.MINARD","2007-2008","Regular","L","PIT",15,58.2,1,0,1,1,2,1,1.03,0,1.03,1.03,2.06,1.03,13,13.4,7.69,12,12.37,8.33,9,9.28,11.11,0.69,0.72,5.78,3,3.09,16,3,0,2,0,0,0,NA,0,2,2,0,0,29.61
"137","CHRIS.NEIL","2007-2008","Regular","R","OTT",68,864.73,6,11,3,14,20,17,0.42,0.76,0.21,0.97,1.39,1.18,145,10.06,4.14,117,8.12,5.13,78,5.41,7.69,13.06,0.91,11.17,57,3.95,204,89,20,21,10,0,0,NA,57,23,-34,14,7,22.51
"138","CHRIS.PHILLIPS","2007-2008","Regular","D","OTT",81,1806.6,5,4,9,13,18,9,0.17,0.13,0.3,0.43,0.6,0.3,164,5.45,3.05,100,3.32,5,80,2.66,6.25,3.06,0.1,3.06,6,0.2,125,133,57,25,151,0,1,0,26,13,-13,2,5,47.67
"139","CHRIS.PRONGER","2007-2008","Regular","D","ANA",72,1840.76,12,14,17,31,43,26,0.39,0.46,0.55,1.01,1.4,0.85,352,11.47,3.41,244,7.95,4.92,179,5.83,6.7,8.78,0.29,3.6,9,0.29,73,66,37,39,99,4,3,57.14,43,10,-33,3,5,50.37
"140","CHRIS.SIMON","2007-2008","Regular","L","MIN/NYI",38,272.75,1,2,0,2,3,3,0.22,0.44,0,0.44,0.66,0.66,43,9.46,2.33,33,7.26,3.03,27,5.94,3.7,3.93,0.86,11.91,15,3.3,17,14,9,5,8,2,0,100,16,8,-8,3,6,28.19
"141","CHRIS.THORBURN","2007-2008","Regular","R","ATL",73,651.94,5,6,7,13,18,11,0.46,0.55,0.64,1.2,1.66,1.01,106,9.76,4.72,93,8.56,5.38,72,6.63,6.94,6.89,0.63,7.41,28,2.58,89,59,10,18,19,12,8,60,20,15,-5,4,7,25.5
"142","CHRISTIAN.BACKMAN","2007-2008","Regular","D","NYR/STL",63,1207.81,3,5,10,15,18,8,0.15,0.25,0.5,0.75,0.89,0.4,120,5.96,2.5,80,3.97,3.75,51,2.53,5.88,3.82,0.19,4.78,11,0.55,NA,NA,25,13,51,0,0,NA,24,9,-15,1,4,42.34
"143","CHRISTIAN.EHRHOFF","2007-2008","Regular","D","S.J",77,1668.08,1,4,17,21,22,5,0.04,0.14,0.61,0.76,0.79,0.18,262,9.42,0.38,182,6.55,0.55,96,3.45,1.04,5.83,0.21,3.2,6,0.22,NA,133,43,22,106,0,0,NA,35,14,-21,3,8,51.8
"144","CHRISTOPH.SCHUBERT","2007-2008","Regular","L","OTT",82,1110.26,8,8,8,16,24,16,0.43,0.43,0.43,0.86,1.3,0.86,246,13.29,3.25,182,9.84,4.4,137,7.4,5.84,7.49,0.4,4.12,14,0.76,187,89,37,23,36,1,3,25,32,14,-18,5,9,43.62
"145","CHUCK.KOBASEW","2007-2008","Regular","R","BOS",73,1282.93,22,12,5,17,39,34,1.03,0.56,0.23,0.8,1.82,1.59,208,9.73,10.58,178,8.32,12.36,147,6.87,14.97,15.22,0.71,8.55,61,2.85,86,121,21,29,28,28,42,40,NA,23,NA,9,5,26.49
"146","CLARKE.MACARTHUR","2007-2008","Regular","L","BUF",37,537.58,8,5,2,7,15,13,0.89,0.56,0.22,0.78,1.67,1.45,83,9.26,9.64,66,7.37,12.12,51,5.69,15.69,4.56,0.51,6.91,20,2.23,36,45,13,9,11,4,10,28.57,10,4,-6,5,5,32.66
"147","CLAY.WILSON","2007-2008","Regular","D","CBJ",7,116.91,1,1,0,1,2,2,0.51,0.51,0,0.51,1.03,1.03,25,12.83,4,16,8.21,6.25,12,6.16,8.33,0.96,0.49,6.03,4,2.05,2,10,2,0,2,0,0,NA,1,2,1,1,0,38.2
"148","CODY.BASS","2007-2008","Regular","C","OTT",21,111.47,2,2,0,2,4,4,1.08,1.08,0,1.08,2.15,2.15,16,8.61,12.5,14,7.54,14.29,12,6.46,16.67,0.65,0.35,4.68,1,0.54,18,7,2,0,7,30,41,42.25,7,5,-2,0,0,24.88
"149","CODY.MCCORMICK","2007-2008","Regular","C","COL",40,438.89,2,1,1,2,4,3,0.27,0.14,0.14,0.27,0.55,0.41,83,11.35,2.41,62,8.48,3.23,45,6.15,4.44,2.79,0.38,4.5,7,0.96,81,32,4,16,9,6,11,35.29,15,6,-9,0,9,35.81
"150","CODY.MCLEOD","2007-2008","Regular","L","COL",49,495.72,4,2,3,5,9,6,0.48,0.24,0.36,0.61,1.09,0.73,82,9.92,4.88,79,9.56,5.06,60,7.26,6.67,4.93,0.6,6.24,19,2.3,98,57,4,13,7,0,3,0,24,16,-8,2,6,30
"151","COLBY.ARMSTRONG","2007-2008","Regular","R","ATL/PIT",72,1153.67,13,11,11,22,35,24,0.68,0.57,0.57,1.14,1.82,1.25,182,9.47,7.14,154,8.01,8.44,113,5.88,11.5,12.78,0.66,8.3,45,2.34,85,105,13,42,31,3,12,20,20,23,3,10,8,24.08
"152","COLIN.FRASER","2007-2008","Regular","C","CHI",5,52.71,0,0,0,0,0,0,0,0,0,0,0,0,5,5.69,0,4,4.55,0,4,4.55,0,0.22,0.25,5.52,0,0,4,2,0,3,3,14,22,38.89,2,3,1,0,1,20.77
"153","COLIN (JOHN).WHITE","2007-2008","Regular","D","N.J",57,1114.73,2,3,5,8,10,5,0.11,0.16,0.27,0.43,0.54,0.27,77,4.14,2.6,47,2.53,4.26,27,1.45,7.41,0.84,0.04,1.78,0,0,106,64,24,20,73,0,0,NA,13,6,-7,0,0,57.81
"154","COLIN.STUART","2007-2008","Regular","L","ATL",18,221.97,3,1,1,2,5,4,0.81,0.27,0.27,0.54,1.35,1.08,27,7.3,11.11,24,6.49,12.5,19,5.14,15.79,1.65,0.44,6.86,8,2.16,25,16,7,14,9,4,3,57.14,3,1,-2,0,2,29.5
"155","COLTON.ORR","2007-2008","Regular","R","NYR",74,578.61,1,1,0,1,2,2,0.1,0.1,0,0.1,0.21,0.21,51,5.29,1.96,38,3.94,2.63,24,2.49,4.17,2.69,0.28,7.07,8,0.83,146,49,4,14,25,1,1,50,37,22,-15,0,3,24.77
"156","CONNOR.JAMES","2007-2008","Regular","L","PIT",13,95.99,1,0,0,0,1,1,0.63,0,0,0,0.63,0.63,15,9.38,6.67,10,6.25,10,9,5.63,11.11,0.69,0.43,6.86,3,1.88,3,17,0,1,0,0,0,NA,1,1,0,0,2,22.64
"157","COREY.PERRY","2007-2008","Regular","R","ANA",70,1249.02,29,16,9,25,54,45,1.39,0.77,0.43,1.2,2.59,2.16,326,15.66,8.9,285,13.69,10.18,200,9.61,14.5,24.09,1.16,8.45,93,4.47,95,133,43,29,11,3,13,18.75,45,33,-12,10,13,24.45
"158","CORY.MURPHY","2007-2008","Regular","D","FLA",47,714.61,2,7,8,15,17,9,0.17,0.59,0.67,1.26,1.43,0.76,135,11.33,1.48,94,7.89,2.13,65,5.46,3.08,3.76,0.32,4,6,0.5,11,31,16,7,39,0,0,NA,11,6,-5,2,3,46.14
"159","CORY.SARICH","2007-2008","Regular","D","CGY",80,1508.04,2,2,3,5,7,4,0.08,0.08,0.12,0.2,0.28,0.16,135,5.37,1.48,97,3.86,2.06,57,2.27,3.51,2.42,0.1,2.49,1,0.04,NA,NA,44,27,64,0,0,NA,49,7,-42,4,4,52.23
"160","CORY.STILLMAN","2007-2008","Regular","L","CAR/OTT",79,1483.95,24,20,21,41,65,44,0.97,0.81,0.85,1.66,2.63,1.78,298,12.05,8.05,235,9.5,10.21,166,6.71,14.46,16.01,0.65,6.81,59,2.39,69,69,34,32,22,7,10,41.18,11,21,10,12,13,38.24
"161","CRAIG.ADAMS","2007-2008","Regular","R","CAR/CHI",75,808.64,4,3,4,7,11,7,0.3,0.22,0.3,0.52,0.82,0.52,109,8.09,3.67,88,6.53,4.55,62,4.6,6.45,5.5,0.41,6.25,19,1.41,116,76,9,22,43,19,22,46.34,17,12,-5,5,4,30.55
"162","CRAIG.CONROY","2007-2008","Regular","C","CGY",79,1354.05,12,8,14,22,34,20,0.53,0.35,0.62,0.97,1.51,0.89,195,8.64,6.15,160,7.09,7.5,116,5.14,10.34,14.74,0.65,9.21,57,2.53,NA,NA,55,53,55,725,684,51.45,34,19,-15,9,13,26.24
"163","CRAIG.MACDONALD","2007-2008","Regular","C","T.B",65,705.97,2,5,3,8,10,7,0.17,0.42,0.25,0.68,0.85,0.59,135,11.47,1.48,111,9.43,1.8,84,7.14,2.38,5.63,0.48,5.07,18,1.53,53,59,4,21,33,200,204,49.5,8,9,1,2,9,35.81
"164","CRAIG.RIVET","2007-2008","Regular","D","S.J",74,1559.6,5,12,18,30,35,17,0.19,0.46,0.69,1.15,1.35,0.65,220,8.46,2.27,141,5.42,3.55,105,4.04,4.76,4.81,0.18,3.41,6,0.23,NA,NA,44,21,79,0,0,NA,33,9,-24,0,1,50.5
"165","CRAIG.WELLER","2007-2008","Regular","R","ARI",59,610.98,3,3,5,8,11,6,0.29,0.29,0.49,0.79,1.08,0.59,111,10.9,2.7,95,9.33,3.16,72,7.07,4.17,4.88,0.48,5.14,12,1.18,123,57,11,10,10,0,2,0,20,8,-12,2,7,36.69
"166","CURTIS.BROWN","2007-2008","Regular","C","S.J",33,356.4,5,2,2,4,9,7,0.84,0.34,0.34,0.67,1.52,1.18,60,10.1,8.33,49,8.25,10.2,38,6.4,13.16,4.55,0.77,9.28,17,2.86,NA,NA,8,7,20,106,73,59.22,4,0,-4,8,5,27.72
"167","CURTIS.GLENCROSS","2007-2008","Regular","L","CBJ/EDM",62,702.58,15,5,5,10,25,20,1.28,0.43,0.43,0.85,2.13,1.71,170,14.52,8.82,137,11.7,10.95,104,8.88,14.42,11.45,0.98,8.36,52,4.44,NA,NA,22,12,12,13,12,52,15,17,2,10,9,26.77
"168","DAINIUS.ZUBRUS","2007-2008","Regular","C","N.J",82,1285.63,13,14,11,25,38,27,0.61,0.65,0.51,1.17,1.77,1.26,237,11.06,5.49,181,8.45,7.18,128,5.97,10.16,13.93,0.65,7.7,51,2.38,76,100,21,35,17,80,64,55.56,NA,23,NA,10,14,27.28
"169","DALLAS.DRAKE","2007-2008","Regular","R","DET",65,695,3,2,1,3,6,5,0.26,0.17,0.09,0.26,0.52,0.43,79,6.82,3.8,61,5.27,4.92,44,3.8,6.82,3.89,0.34,6.37,14,1.21,91,88,11,17,25,29,40,42.03,14,21,7,3,4,32.27
"170","DAN.BOYLE","2007-2008","Regular","D","T.B",37,1003.6,4,11,10,21,25,15,0.24,0.66,0.6,1.26,1.49,0.9,159,9.51,2.52,110,6.58,3.64,74,4.42,5.41,6,0.36,5.45,16,0.96,49,50,23,18,68,0,0,NA,21,6,-15,4,5,42.26
"171","DAN.CARCILLO","2007-2008","Regular","L","ARI",57,721.75,13,7,4,11,24,20,1.08,0.58,0.33,0.91,2,1.66,178,14.8,7.3,149,12.39,8.72,106,8.81,12.26,11.95,0.99,8.02,49,4.07,109,78,15,13,10,4,1,80,NA,27,NA,10,4,26.98
"172","DAN.CLEARY","2007-2008","Regular","R","DET",63,1092.11,19,12,11,23,42,31,1.04,0.66,0.6,1.26,2.31,1.7,275,15.11,6.91,236,12.97,8.05,176,9.67,10.8,17.6,0.97,7.46,68,3.74,82,114,25,25,14,56,54,50.91,15,18,3,8,8,27.88
"173","DAN.FRITSCHE","2007-2008","Regular","C","CBJ",69,850.17,10,9,3,12,22,19,0.71,0.64,0.21,0.85,1.55,1.34,151,10.66,6.62,131,9.25,7.63,107,7.55,9.35,10.29,0.73,7.85,32,2.26,65,97,13,21,27,59,58,50.43,9,5,-4,10,11,28.12
"174","DAN.HAMHUIS","2007-2008","Regular","D","NSH",80,1799.73,4,7,16,23,27,11,0.13,0.23,0.53,0.77,0.9,0.37,264,8.8,1.52,171,5.7,2.34,127,4.23,3.15,6.18,0.21,3.61,9,0.3,162,92,43,50,69,0,0,NA,28,18,-10,4,15,49.05
"175","DAN.HINOTE","2007-2008","Regular","R","STL",58,609.24,5,3,2,5,10,8,0.49,0.3,0.2,0.49,0.98,0.79,63,6.2,7.94,53,5.22,9.43,42,4.14,11.9,5.67,0.56,10.7,20,1.97,114,39,3,9,18,14,19,42.42,15,9,-6,6,4,20.93
"176","DANIEL.ALFREDSSON","2007-2008","Regular","R","OTT",70,1550.27,40,28,21,49,89,68,1.55,1.08,0.81,1.9,3.44,2.63,368,14.24,10.87,287,11.11,13.94,217,8.4,18.43,22.49,0.87,7.84,76,2.94,55,71,60,72,30,21,18,53.85,17,22,5,16,28,31.4
"177","DANIEL.BRIERE","2007-2008","Regular","C","PHI",79,1486.12,31,26,15,41,72,57,1.25,1.05,0.61,1.66,2.91,2.3,299,12.07,10.37,229,9.25,13.54,182,7.35,17.03,20.28,0.82,8.85,86,3.47,29,55,43,28,17,626,617,50.36,33,32,-1,6,17,25.97
"178","DANIEL.GIRARDI","2007-2008","Regular","D","NYR",82,1735.21,10,9,9,18,28,19,0.35,0.31,0.31,0.62,0.97,0.66,306,10.58,3.27,203,7.02,4.93,147,5.08,6.8,8.33,0.29,4.1,16,0.55,179,126,43,51,123,0,1,0,7,18,11,7,9,44.42
"179","DANIEL.PAILLE","2007-2008","Regular","L","BUF",77,1010.68,19,11,5,16,35,30,1.13,0.65,0.3,0.95,2.08,1.78,176,10.45,10.8,143,8.49,13.29,110,6.53,17.27,10.95,0.65,7.66,43,2.55,61,116,24,18,25,15,26,36.59,7,25,18,7,14,30.26
"180","DANIEL.SEDIN","2007-2008","Regular","L","VAN",82,1552.46,29,26,19,45,74,55,1.12,1,0.73,1.74,2.86,2.13,403,15.58,7.2,334,12.91,8.68,247,9.55,11.74,30.96,1.2,9.27,133,5.14,11,66,38,24,14,17,21,44.74,25,23,-2,14,17,25.35
